2021-11-13 at 15:25:19 | INFO | Neptune Start Up ....
2021-11-19 at 17:22:47 | INFO | Neptune Start Up ....
2021-11-19 at 17:22:47 | INFO | API prefix is: [ /api/v1 ]
2021-11-19 at 17:22:47 | INFO | Add Custom query ...
2021-11-19 at 17:22:47 | INFO | Neptune Starting ....
2021-11-19 at 17:22:47 | INFO | API cache does not exists ....
2021-11-19 at 17:22:59 | INFO | Neptune Shutting Down ....
2021-11-19 at 17:22:59 | INFO | API cache does not exists ....
2021-11-19 at 17:23:02 | INFO | Neptune Start Up ....
2021-11-19 at 17:23:02 | INFO | API prefix is: [ /api/v1 ]
2021-11-19 at 17:23:02 | INFO | Add Custom query ...
2021-11-19 at 17:23:02 | INFO | Neptune Starting ....
2021-11-19 at 17:23:02 | INFO | API cache does not exists ....
2021-11-19 at 17:26:00 | INFO | Neptune Shutting Down ....
2021-11-19 at 17:26:00 | INFO | API cache does not exists ....
2021-11-19 at 17:26:01 | INFO | Neptune Start Up ....
2021-11-19 at 17:26:01 | INFO | API prefix is: [ /api/v1 ]
2021-11-19 at 17:26:01 | INFO | Add Custom query ...
2021-11-19 at 17:26:01 | INFO | Neptune Starting ....
2021-11-19 at 17:26:01 | INFO | API cache does not exists ....
2021-11-19 at 17:31:37 | INFO | Neptune Shutting Down ....
2021-11-19 at 17:31:37 | INFO | API cache does not exists ....
2021-11-19 at 17:31:40 | INFO | Neptune Start Up ....
2021-11-19 at 17:31:40 | INFO | API prefix is: [ /api/v1 ]
2021-11-19 at 17:31:40 | INFO | Add Custom query ...
2021-11-19 at 17:31:40 | INFO | Neptune Starting ....
2021-11-19 at 17:31:40 | INFO | API cache does not exists ....
2021-11-19 at 17:31:43 | INFO | Neptune Shutting Down ....
2021-11-19 at 17:31:43 | INFO | API cache does not exists ....
2021-11-19 at 17:31:46 | INFO | Neptune Start Up ....
2021-11-19 at 17:31:46 | INFO | API prefix is: [ /api/v1 ]
2021-11-19 at 17:31:46 | INFO | Add Custom query ...
2021-11-19 at 17:31:46 | INFO | Neptune Starting ....
2021-11-19 at 17:31:46 | INFO | API cache does not exists ....
2021-11-19 at 17:40:57 | INFO | Neptune Shutting Down ....
2021-11-19 at 17:40:57 | INFO | API cache does not exists ....
2021-11-19 at 17:40:58 | INFO | Neptune Start Up ....
2021-11-19 at 17:40:58 | INFO | API prefix is: [ /api/v1 ]
2021-11-19 at 17:40:58 | INFO | Add Custom query ...
2021-11-19 at 17:40:58 | INFO | Neptune Starting ....
2021-11-19 at 17:40:58 | INFO | API cache does not exists ....
2021-11-19 at 17:42:33 | INFO | Neptune Shutting Down ....
2021-11-19 at 17:42:33 | INFO | API cache does not exists ....
2021-11-19 at 17:42:35 | INFO | Neptune Start Up ....
2021-11-19 at 17:42:35 | INFO | API prefix is: [ /api/v1 ]
2021-11-19 at 17:42:35 | INFO | Add Custom query ...
2021-11-19 at 17:42:35 | INFO | Neptune Starting ....
2021-11-19 at 17:42:35 | INFO | API cache does not exists ....
2021-11-19 at 17:43:04 | INFO | Neptune Shutting Down ....
2021-11-19 at 17:43:04 | INFO | API cache does not exists ....
2021-11-19 at 17:43:06 | INFO | Neptune Start Up ....
2021-11-19 at 17:43:06 | INFO | API prefix is: [ /api/v1 ]
2021-11-19 at 17:43:07 | INFO | Add Custom query ...
2021-11-19 at 17:43:07 | INFO | Neptune Starting ....
2021-11-19 at 17:43:07 | INFO | API cache does not exists ....
2021-11-19 at 17:43:49 | INFO | Neptune Shutting Down ....
2021-11-19 at 17:43:49 | INFO | API cache does not exists ....
2021-11-19 at 17:43:52 | INFO | Neptune Start Up ....
2021-11-19 at 17:43:52 | INFO | API prefix is: [ /api/v1 ]
2021-11-19 at 17:43:53 | INFO | Add Custom query ...
2021-11-19 at 17:43:53 | INFO | Neptune Starting ....
2021-11-19 at 17:43:53 | INFO | API cache does not exists ....
2021-11-19 at 17:45:54 | INFO | Neptune Shutting Down ....
2021-11-19 at 17:45:54 | INFO | API cache does not exists ....
2021-11-19 at 17:45:58 | INFO | Neptune Start Up ....
2021-11-19 at 17:45:58 | INFO | API prefix is: [ /api/v1 ]
2021-11-19 at 17:45:58 | INFO | Add Custom query ...
2021-11-19 at 17:45:59 | INFO | Neptune Starting ....
2021-11-19 at 17:45:59 | INFO | API cache does not exists ....
2021-11-19 at 17:46:32 | INFO | Neptune Shutting Down ....
2021-11-19 at 17:46:32 | INFO | API cache does not exists ....
2021-11-19 at 17:46:35 | INFO | Neptune Start Up ....
2021-11-19 at 17:46:35 | INFO | API prefix is: [ /api/v1 ]
2021-11-19 at 17:46:35 | INFO | Add Custom query ...
2021-11-19 at 17:46:35 | INFO | Neptune Starting ....
2021-11-19 at 17:46:35 | INFO | API cache does not exists ....
2021-11-19 at 17:49:41 | INFO | Neptune Shutting Down ....
2021-11-19 at 17:49:41 | INFO | API cache does not exists ....
2021-11-19 at 17:49:44 | INFO | Neptune Start Up ....
2021-11-19 at 17:49:44 | INFO | API prefix is: [ /api/v1 ]
2021-11-19 at 17:49:44 | INFO | Add Custom query ...
2021-11-19 at 17:49:44 | INFO | Neptune Starting ....
2021-11-19 at 17:49:44 | INFO | API cache does not exists ....
2021-11-19 at 17:51:05 | INFO | Neptune Shutting Down ....
2021-11-19 at 17:51:05 | INFO | API cache does not exists ....
2021-11-19 at 17:51:07 | INFO | Neptune Start Up ....
2021-11-19 at 17:51:07 | INFO | API prefix is: [ /api/v1 ]
2021-11-19 at 17:51:07 | INFO | Add Custom query ...
2021-11-19 at 17:51:07 | INFO | Neptune Starting ....
2021-11-19 at 17:51:07 | INFO | API cache does not exists ....
2021-11-19 at 17:54:05 | INFO | Neptune Shutting Down ....
2021-11-19 at 17:54:05 | INFO | API cache does not exists ....
2021-11-19 at 17:54:06 | INFO | Neptune Start Up ....
2021-11-19 at 17:54:06 | INFO | API prefix is: [ /api/v1 ]
2021-11-19 at 17:54:06 | INFO | Add Custom query ...
2021-11-19 at 17:54:06 | INFO | Neptune Starting ....
2021-11-19 at 17:54:06 | INFO | API cache does not exists ....
2021-11-19 at 17:55:50 | INFO | Neptune Shutting Down ....
2021-11-19 at 17:55:50 | INFO | API cache does not exists ....
2021-11-19 at 17:55:54 | INFO | Neptune Start Up ....
2021-11-19 at 17:55:54 | INFO | API prefix is: [ /api/v1 ]
2021-11-19 at 17:55:54 | INFO | Add Custom query ...
2021-11-19 at 17:55:54 | INFO | Neptune Starting ....
2021-11-19 at 17:55:54 | INFO | API cache does not exists ....
2021-11-19 at 17:56:12 | INFO | Neptune Shutting Down ....
2021-11-19 at 17:56:12 | INFO | API cache does not exists ....
2021-11-19 at 17:56:14 | INFO | Neptune Start Up ....
2021-11-19 at 17:56:14 | INFO | API prefix is: [ /api/v1 ]
2021-11-19 at 17:56:14 | INFO | Add Custom query ...
2021-11-19 at 17:56:14 | INFO | Neptune Starting ....
2021-11-19 at 17:56:14 | INFO | API cache does not exists ....
2021-11-19 at 17:56:45 | INFO | Neptune Shutting Down ....
2021-11-19 at 17:56:45 | INFO | API cache does not exists ....
2021-11-19 at 17:56:47 | INFO | Neptune Start Up ....
2021-11-19 at 17:56:47 | INFO | API prefix is: [ /api/v1 ]
2021-11-19 at 17:56:47 | INFO | Add Custom query ...
2021-11-19 at 17:56:47 | INFO | Neptune Starting ....
2021-11-19 at 17:56:47 | INFO | API cache does not exists ....
2021-11-19 at 18:01:21 | INFO | Neptune Shutting Down ....
2021-11-19 at 18:01:21 | INFO | API cache does not exists ....
2021-11-19 at 18:01:27 | INFO | Neptune Start Up ....
2021-11-19 at 18:01:27 | INFO | API prefix is: [ /api/v1 ]
2021-11-19 at 18:01:27 | INFO | Add Custom query ...
2021-11-19 at 18:01:27 | INFO | Neptune Starting ....
2021-11-19 at 18:01:27 | INFO | API cache does not exists ....
2021-11-19 at 18:02:45 | INFO | Neptune Shutting Down ....
2021-11-19 at 18:02:45 | INFO | API cache does not exists ....
2021-11-19 at 18:02:49 | INFO | Neptune Start Up ....
2021-11-19 at 18:02:49 | INFO | API prefix is: [ /api/v1 ]
2021-11-19 at 18:03:13 | INFO | Neptune Start Up ....
2021-11-19 at 18:03:13 | INFO | API prefix is: [ /api/v1 ]
2021-11-19 at 18:03:23 | INFO | Neptune Start Up ....
2021-11-19 at 18:03:23 | INFO | API prefix is: [ /api/v1 ]
2021-11-19 at 18:04:44 | INFO | Neptune Start Up ....
2021-11-19 at 18:04:44 | INFO | API prefix is: [ /api/v1 ]
2021-11-19 at 18:04:44 | INFO | Add Custom query ...
2021-11-19 at 18:04:44 | INFO | Neptune Starting ....
2021-11-19 at 18:04:44 | INFO | API cache does not exists ....
2021-11-19 at 18:04:47 | INFO | Neptune Shutting Down ....
2021-11-19 at 18:04:47 | INFO | API cache does not exists ....
2021-11-19 at 18:04:50 | INFO | Neptune Start Up ....
2021-11-19 at 18:04:50 | INFO | API prefix is: [ /api/v1 ]
2021-11-19 at 18:05:21 | INFO | Neptune Start Up ....
2021-11-19 at 18:05:21 | INFO | API prefix is: [ /api/v1 ]
2021-11-19 at 18:05:21 | INFO | Add Custom query ...
2021-11-19 at 18:05:21 | INFO | Neptune Starting ....
2021-11-19 at 18:05:21 | INFO | API cache does not exists ....
2021-11-19 at 18:05:41 | INFO | Neptune Shutting Down ....
2021-11-19 at 18:05:41 | INFO | API cache does not exists ....
2021-11-19 at 18:05:44 | INFO | Neptune Start Up ....
2021-11-19 at 18:05:44 | INFO | API prefix is: [ /api/v1 ]
2021-11-19 at 18:05:44 | INFO | Add Custom query ...
2021-11-19 at 18:05:44 | INFO | Neptune Starting ....
2021-11-19 at 18:05:44 | INFO | API cache does not exists ....
2021-11-19 at 18:06:59 | INFO | Neptune Shutting Down ....
2021-11-19 at 18:06:59 | INFO | API cache does not exists ....
2021-11-19 at 18:07:03 | INFO | Neptune Start Up ....
2021-11-19 at 18:07:03 | INFO | API prefix is: [ /api/v1 ]
2021-11-19 at 18:07:03 | INFO | Add Custom query ...
2021-11-19 at 18:07:03 | INFO | Neptune Starting ....
2021-11-19 at 18:07:03 | INFO | API cache does not exists ....
2021-11-19 at 20:29:05 | INFO | Neptune Shutting Down ....
2021-11-19 at 20:29:05 | INFO | API cache does not exists ....
2021-11-19 at 20:29:07 | INFO | Neptune Start Up ....
2021-11-19 at 20:29:07 | INFO | API prefix is: [ /api/v1 ]
2021-11-19 at 20:29:55 | INFO | Neptune Start Up ....
2021-11-19 at 20:29:55 | INFO | API prefix is: [ /api/v1 ]
2021-11-19 at 20:30:15 | INFO | Neptune Start Up ....
2021-11-19 at 20:30:15 | INFO | API prefix is: [ /api/v1 ]
2021-11-19 at 20:31:49 | INFO | Neptune Start Up ....
2021-11-19 at 20:31:49 | INFO | API prefix is: [ /api/v1 ]
2021-11-19 at 20:41:40 | INFO | Neptune Start Up ....
2021-11-19 at 20:41:40 | INFO | API prefix is: [ /api/v1 ]
2021-11-19 at 20:41:40 | INFO | Add Custom query ...
2021-11-19 at 20:41:40 | INFO | Neptune Starting ....
2021-11-19 at 20:41:40 | INFO | API cache does not exists ....
2021-11-19 at 20:42:39 | INFO | Neptune Shutting Down ....
2021-11-19 at 20:42:39 | INFO | API cache does not exists ....
2021-11-19 at 20:42:41 | INFO | Neptune Start Up ....
2021-11-19 at 20:42:41 | INFO | API prefix is: [ /api/v1 ]
2021-11-19 at 20:42:41 | INFO | Add Custom query ...
2021-11-19 at 20:42:41 | INFO | Neptune Starting ....
2021-11-19 at 20:42:41 | INFO | API cache does not exists ....
2021-11-19 at 20:43:22 | INFO | Neptune Shutting Down ....
2021-11-19 at 20:43:22 | INFO | API cache does not exists ....
2021-11-19 at 20:43:24 | INFO | Neptune Start Up ....
2021-11-19 at 20:43:24 | INFO | API prefix is: [ /api/v1 ]
2021-11-19 at 20:43:24 | INFO | Add Custom query ...
2021-11-19 at 20:43:24 | INFO | Neptune Starting ....
2021-11-19 at 20:43:24 | INFO | API cache does not exists ....
2021-11-19 at 20:44:00 | INFO | Neptune Shutting Down ....
2021-11-19 at 20:44:00 | INFO | API cache does not exists ....
2021-11-19 at 20:44:02 | INFO | Neptune Start Up ....
2021-11-19 at 20:44:02 | INFO | API prefix is: [ /api/v1 ]
2021-11-19 at 20:44:02 | INFO | Add Custom query ...
2021-11-19 at 20:44:02 | INFO | Neptune Starting ....
2021-11-19 at 20:44:02 | INFO | API cache does not exists ....
2021-11-19 at 20:44:12 | INFO | Neptune Shutting Down ....
2021-11-19 at 20:44:12 | INFO | API cache does not exists ....
2021-11-19 at 20:44:13 | INFO | Neptune Start Up ....
2021-11-19 at 20:44:13 | INFO | API prefix is: [ /api/v1 ]
2021-11-19 at 20:44:13 | INFO | Add Custom query ...
2021-11-19 at 20:44:13 | INFO | Neptune Starting ....
2021-11-19 at 20:44:13 | INFO | API cache does not exists ....
2021-11-19 at 20:44:20 | INFO | Neptune Shutting Down ....
2021-11-19 at 20:44:20 | INFO | API cache does not exists ....
2021-11-19 at 20:44:21 | INFO | Neptune Start Up ....
2021-11-19 at 20:44:21 | INFO | API prefix is: [ /api/v1 ]
2021-11-19 at 20:44:21 | INFO | Add Custom query ...
2021-11-19 at 20:44:21 | INFO | Neptune Starting ....
2021-11-19 at 20:44:21 | INFO | API cache does not exists ....
2021-11-19 at 20:44:56 | INFO | Neptune Shutting Down ....
2021-11-19 at 20:44:56 | INFO | API cache does not exists ....
2021-11-19 at 20:44:58 | INFO | Neptune Start Up ....
2021-11-19 at 20:44:58 | INFO | API prefix is: [ /api/v1 ]
2021-11-19 at 20:44:58 | INFO | Add Custom query ...
2021-11-19 at 20:44:58 | INFO | Neptune Starting ....
2021-11-19 at 20:44:58 | INFO | API cache does not exists ....
2021-11-19 at 20:48:18 | INFO | Neptune Shutting Down ....
2021-11-19 at 20:48:18 | INFO | API cache does not exists ....
2021-11-19 at 20:48:20 | INFO | Neptune Start Up ....
2021-11-19 at 20:48:20 | INFO | API prefix is: [ /api/v1 ]
2021-11-19 at 20:48:20 | INFO | Add Custom query ...
2021-11-19 at 20:48:20 | INFO | Neptune Starting ....
2021-11-19 at 20:48:20 | INFO | API cache does not exists ....
2021-11-19 at 20:48:32 | INFO | Neptune Shutting Down ....
2021-11-19 at 20:48:32 | INFO | API cache does not exists ....
2021-11-19 at 20:48:34 | INFO | Neptune Start Up ....
2021-11-19 at 20:48:34 | INFO | API prefix is: [ /api/v1 ]
2021-11-19 at 20:48:34 | INFO | Add Custom query ...
2021-11-19 at 20:48:34 | INFO | Neptune Starting ....
2021-11-19 at 20:48:34 | INFO | API cache does not exists ....
2021-11-19 at 20:50:16 | INFO | Neptune Shutting Down ....
2021-11-19 at 20:50:16 | INFO | API cache does not exists ....
2021-11-19 at 20:50:17 | INFO | Neptune Start Up ....
2021-11-19 at 20:50:17 | INFO | API prefix is: [ /api/v1 ]
2021-11-19 at 20:50:33 | INFO | Neptune Start Up ....
2021-11-19 at 20:50:33 | INFO | API prefix is: [ /api/v1 ]
2021-11-19 at 20:50:33 | INFO | Add Custom query ...
2021-11-19 at 20:50:33 | INFO | Neptune Starting ....
2021-11-19 at 20:50:33 | INFO | API cache does not exists ....
2021-11-19 at 20:51:42 | INFO | Neptune Shutting Down ....
2021-11-19 at 20:51:42 | INFO | API cache does not exists ....
2021-11-19 at 20:51:43 | INFO | Neptune Start Up ....
2021-11-19 at 20:51:43 | INFO | API prefix is: [ /api/v1 ]
2021-11-19 at 20:51:43 | INFO | Add Custom query ...
2021-11-19 at 20:51:43 | INFO | Neptune Starting ....
2021-11-19 at 20:51:43 | INFO | API cache does not exists ....
2021-11-19 at 20:52:18 | INFO | Neptune Shutting Down ....
2021-11-19 at 20:52:18 | INFO | API cache does not exists ....
2021-11-19 at 20:52:20 | INFO | Neptune Start Up ....
2021-11-19 at 20:52:20 | INFO | API prefix is: [ /api/v1 ]
2021-11-19 at 20:52:20 | INFO | Add Custom query ...
2021-11-19 at 20:52:20 | INFO | Neptune Starting ....
2021-11-19 at 20:52:20 | INFO | API cache does not exists ....
2021-11-19 at 20:53:02 | INFO | Neptune Shutting Down ....
2021-11-19 at 20:53:02 | INFO | API cache does not exists ....
2021-11-19 at 20:53:04 | INFO | Neptune Start Up ....
2021-11-19 at 20:53:04 | INFO | API prefix is: [ /api/v1 ]
2021-11-19 at 20:53:19 | INFO | Neptune Start Up ....
2021-11-19 at 20:53:19 | INFO | API prefix is: [ /api/v1 ]
2021-11-19 at 20:53:19 | INFO | Add Custom query ...
2021-11-19 at 20:53:19 | INFO | Neptune Starting ....
2021-11-19 at 20:53:19 | INFO | API cache does not exists ....
2021-11-19 at 20:58:58 | INFO | Neptune Shutting Down ....
2021-11-19 at 20:58:58 | INFO | API cache does not exists ....
2021-11-19 at 20:59:00 | INFO | Neptune Start Up ....
2021-11-19 at 20:59:00 | INFO | API prefix is: [ /api/v1 ]
2021-11-19 at 20:59:00 | INFO | Add Custom query ...
2021-11-19 at 20:59:00 | INFO | Neptune Starting ....
2021-11-19 at 20:59:00 | INFO | API cache does not exists ....
2021-11-19 at 20:59:23 | INFO | Neptune Shutting Down ....
2021-11-19 at 20:59:23 | INFO | API cache does not exists ....
2021-11-19 at 20:59:25 | INFO | Neptune Start Up ....
2021-11-19 at 20:59:25 | INFO | API prefix is: [ /api/v1 ]
2021-11-19 at 20:59:25 | INFO | Add Custom query ...
2021-11-19 at 20:59:25 | INFO | Neptune Starting ....
2021-11-19 at 20:59:25 | INFO | API cache does not exists ....
2021-11-19 at 21:00:31 | INFO | Neptune Shutting Down ....
2021-11-19 at 21:00:31 | INFO | API cache does not exists ....
2021-11-19 at 21:00:34 | INFO | Neptune Start Up ....
2021-11-19 at 21:00:34 | INFO | API prefix is: [ /api/v1 ]
2021-11-19 at 21:00:34 | INFO | Add Custom query ...
2021-11-19 at 21:00:34 | INFO | Neptune Starting ....
2021-11-19 at 21:00:34 | INFO | API cache does not exists ....
2021-11-19 at 21:02:07 | INFO | Neptune Shutting Down ....
2021-11-19 at 21:02:07 | INFO | API cache does not exists ....
2021-11-19 at 21:02:10 | INFO | Neptune Start Up ....
2021-11-19 at 21:02:10 | INFO | API prefix is: [ /api/v1 ]
2021-11-19 at 21:02:10 | INFO | Add Custom query ...
2021-11-19 at 21:02:10 | INFO | Neptune Starting ....
2021-11-19 at 21:02:10 | INFO | API cache does not exists ....
2021-11-19 at 21:02:25 | INFO | Neptune Shutting Down ....
2021-11-19 at 21:02:25 | INFO | API cache does not exists ....
2021-11-19 at 21:02:26 | INFO | Neptune Start Up ....
2021-11-19 at 21:02:26 | INFO | API prefix is: [ /api/v1 ]
2021-11-19 at 21:02:26 | INFO | Add Custom query ...
2021-11-19 at 21:02:26 | INFO | Neptune Starting ....
2021-11-19 at 21:02:26 | INFO | API cache does not exists ....
2021-11-19 at 21:03:36 | INFO | Neptune Shutting Down ....
2021-11-19 at 21:03:36 | INFO | API cache does not exists ....
2021-11-19 at 21:03:37 | INFO | Neptune Start Up ....
2021-11-19 at 21:03:37 | INFO | API prefix is: [ /api/v1 ]
2021-11-19 at 21:03:37 | INFO | Add Custom query ...
2021-11-19 at 21:03:37 | INFO | Neptune Starting ....
2021-11-19 at 21:03:37 | INFO | API cache does not exists ....
2021-11-19 at 21:05:37 | INFO | Neptune Shutting Down ....
2021-11-19 at 21:05:37 | INFO | API cache does not exists ....
2021-11-19 at 21:05:39 | INFO | Neptune Start Up ....
2021-11-19 at 21:05:39 | INFO | API prefix is: [ /api/v1 ]
2021-11-19 at 21:05:39 | INFO | Add Custom query ...
2021-11-19 at 21:05:39 | INFO | Neptune Starting ....
2021-11-19 at 21:05:39 | INFO | API cache does not exists ....
2021-11-19 at 21:06:21 | INFO | Neptune Shutting Down ....
2021-11-19 at 21:06:21 | INFO | API cache does not exists ....
2021-11-19 at 21:06:23 | INFO | Neptune Start Up ....
2021-11-19 at 21:06:23 | INFO | API prefix is: [ /api/v1 ]
2021-11-19 at 21:06:23 | INFO | Add Custom query ...
2021-11-19 at 21:06:23 | INFO | Neptune Starting ....
2021-11-19 at 21:06:23 | INFO | API cache does not exists ....
2021-11-19 at 21:06:52 | INFO | Neptune Shutting Down ....
2021-11-19 at 21:06:52 | INFO | API cache does not exists ....
